SALM_14795	STMMW_01331	100.000	1158	0	0	1	1158	1	1158	0.0	2139
SALM_14796	STMMW_01341	100.000	1068	0	0	1	1068	1	1068	0.0	1973
SALM_14797	STMMW_01351	99.526	1476	7	0	1	1476	1	1476	0.0	2687
SALM_14798	STMMW_01361	99.240	921	7	0	1	921	1	921	0.0	1663
SALM_14799	STMMW_01371	100.000	831	0	0	1	831	1	831	0.0	1535
SALM_14800	STMMW_01381	100.000	1263	0	0	1	1263	1	1263	0.0	2333
SALM_14801	STMMW_01391	100.000	1152	0	0	1	1152	1	1152	0.0	2128
SALM_14802	STMMW_01401	99.673	918	3	0	1	918	1	918	0.0	1679
SALM_14803	STMMW_01411	99.534	429	2	0	1	429	1	429	0.0	782
SALM_14805	STMMW_01431	100.000	396	0	0	1	396	1	396	0.0	732
SALM_14806	STMMW_01441	100.000	192	0	0	1	192	1	192	4.06e-99	355
SALM_14808	STMMW_01461	99.839	621	1	0	1	621	1	621	0.0	1142
SALM_14809	STMMW_01471	100.000	1044	0	0	1	1044	1	1044	0.0	1929
SALM_14810	STMMW_01481	100.000	1203	0	0	1	1203	1	1203	0.0	2222
SALM_14812	STMMW_01501	99.315	438	3	0	1	438	1	438	0.0	793
SALM_14813	STMMW_01511	100.000	747	0	0	1	747	1	747	0.0	1380
SALM_14814	STMMW_01521	100.000	564	0	0	1	564	1	564	0.0	1042
SALM_14821	STMMW_01591	97.831	1890	29	2	1	1878	1	1890	0.0	3253
SALM_14821	STMMW_01591	83.851	161	20	5	16	173	628	785	7.95e-36	148
SALM_14822	STMMW_01601	100.000	1425	0	0	1	1425	1	1425	0.0	2632
SALM_14823	STMMW_01611	100.000	285	0	0	1	285	1	285	1.25e-150	527
SALM_14824	STMMW_01621	100.000	792	0	0	1	792	1	792	0.0	1463
SALM_14825	STMMW_01641	97.575	2598	63	0	1	2598	1	2598	0.0	4449
SALM_14827	STMMW_01661	100.000	363	0	0	1	363	1	363	0.0	671
SALM_14832	STMMW_01711	100.000	795	0	0	1	795	1	795	0.0	1469
SALM_14833	STMMW_01721	99.071	861	8	0	1	861	1	861	0.0	1546
SALM_14834	STMMW_01731	99.425	348	2	0	1	348	1	348	0.0	632
SALM_14835	STMMW_01741	100.000	1611	0	0	1	1611	1	1611	0.0	2976
SALM_14836	STMMW_01751	100.000	2391	0	0	1	2391	1	2391	0.0	4416
SALM_14837	STMMW_01761	99.069	537	5	0	1	537	1	537	0.0	965
SALM_14838	STMMW_01771	99.698	663	2	0	1	663	1	663	0.0	1214
SALM_14839	STMMW_01781	100.000	927	0	0	1	927	1	927	0.0	1712
SALM_14840	STMMW_01791	100.000	771	0	0	1	771	1	771	0.0	1424
SALM_14845	STMMW_01841	100.000	441	0	0	1	441	1	441	0.0	815
SALM_14846	STMMW_01851	100.000	1230	0	0	1	1230	1	1230	0.0	2272
SALM_14849	STMMW_01881	100.000	792	0	0	1	792	1	792	0.0	1463
SALM_14850	STMMW_01891	100.000	480	0	0	1	480	1	480	0.0	887
SALM_14853	STMMW_01921	100.000	456	0	0	1	456	1	456	0.0	843
SALM_14854	STMMW_01931	100.000	705	0	0	1	705	1	705	0.0	1303
SALM_14855	STMMW_01941	99.247	531	4	0	1	531	1	531	0.0	959
SALM_14857	STMMW_01961	100.000	2523	0	0	1	2523	1	2523	0.0	4660
SALM_14859	STMMW_01981	100.000	798	0	0	1	798	1	798	0.0	1474
SALM_14869	STMMW_02081	97.738	1282	27	2	1	1281	1	1281	0.0	2206
SALM_14871	STMMW_02101	100.000	390	0	0	1	390	1	390	0.0	721
SALM_14875	STMMW_02141	100.000	1518	0	0	1	1518	1	1518	0.0	2804
SALM_14876	STMMW_02151	100.000	1428	0	0	1	1428	1	1428	0.0	2638
SALM_14878	STMMW_02171	99.225	387	3	0	1	387	1	387	0.0	699
SALM_14879	STMMW_02181	100.000	1302	0	0	1	1302	1	1302	0.0	2405
SALM_14880	STMMW_02191	100.000	825	0	0	1	825	1	825	0.0	1524
SALM_14881	STMMW_02201	100.000	2673	0	0	1	2673	1	2673	0.0	4937
SALM_14882	STMMW_02211	100.000	795	0	0	1	795	1	795	0.0	1469
SALM_14883	STMMW_02221	99.725	726	2	0	1	726	1	726	0.0	1330
SALM_14884	STMMW_02231	99.413	852	5	0	1	852	1	852	0.0	1546
SALM_14885	STMMW_02241	100.000	726	0	0	1	726	1	726	0.0	1341
SALM_14886	STMMW_02251	100.000	558	0	0	1	558	1	558	0.0	1031
SALM_14887	STMMW_02261	99.833	1197	2	0	1	1197	1	1197	0.0	2200
SALM_14888	STMMW_02271	99.868	759	1	0	1	759	1	759	0.0	1397
SALM_14889	STMMW_02281	99.650	858	3	0	1	858	1	858	0.0	1568
SALM_14890	STMMW_02291	100.000	1353	0	0	1	1353	1	1353	0.0	2499
SALM_14891	STMMW_02301	99.503	2415	12	0	1	2415	1	2415	0.0	4394
SALM_14892	STMMW_02311	99.794	486	1	0	1	486	1	486	0.0	893
SALM_14893	STMMW_02321	100.000	1026	0	0	1	1026	1	1026	0.0	1895
SALM_14894	STMMW_02331	100.000	456	0	0	1	456	1	456	0.0	843
SALM_14895	STMMW_02341	100.000	789	0	0	1	789	1	789	0.0	1458
SALM_14896	STMMW_02351	99.217	1149	9	0	1	1149	1	1149	0.0	2073
SALM_14897	STMMW_02361	100.000	597	0	0	1	597	1	597	0.0	1103
SALM_14899	STMMW_02381	99.688	960	3	0	1	960	1	960	0.0	1757
SALM_14901	STMMW_02411	100.000	390	0	0	1	390	1	390	0.0	721
SALM_14903	STMMW_02431	99.234	261	2	0	1	261	1	261	5.42e-134	472
SALM_14904	STMMW_02441	100.000	219	0	0	1	219	1	219	4.60e-114	405
SALM_14905	STMMW_02451	99.451	546	3	0	1	546	1	546	0.0	992
SALM_14906	STMMW_02461	100.000	423	0	0	1	423	1	423	0.0	782
SALM_14908	STMMW_02481	99.767	1719	4	0	1	1719	1	1719	0.0	3153
SALM_14909	STMMW_02491	100.000	708	0	0	1	708	1	708	0.0	1308
SALM_14910	STMMW_02501	100.000	405	0	0	1	405	1	405	0.0	749
SALM_14913	STMMW_02531	100.000	1032	0	0	1	1032	1	1032	0.0	1906
SALM_14914	STMMW_02532	100.000	567	0	0	1	567	1	567	0.0	1048
SALM_14918	STMMW_02571	100.000	780	0	0	1	780	1	780	0.0	1441
SALM_14920	STMMW_02591	99.854	1368	2	0	1	1368	1	1368	0.0	2516
SALM_14921	STMMW_02601	99.339	756	5	0	1	756	1	756	0.0	1369
SALM_14923	STMMW_02621	100.000	468	0	0	1	468	1	468	0.0	865
SALM_14924	STMMW_02631	100.000	732	0	0	1	732	1	732	0.0	1352
SALM_14964	STMMW_03171	100.000	720	0	0	1	720	1	720	0.0	1330
SALM_14965	STMMW_03181	100.000	408	0	0	1	408	1	408	0.0	754
SALM_14968	STMMW_03211	100.000	579	0	0	1	579	1	579	0.0	1070
SALM_14969	STMMW_03221	99.870	768	1	0	1	768	1	768	0.0	1413
SALM_14969	STMMW_03231	100.000	30	0	0	739	768	741	712	2.00e-08	56.5
SALM_14970	STMMW_03231	99.730	741	2	0	1	741	1	741	0.0	1358
SALM_14970	STMMW_03221	100.000	30	0	0	712	741	768	739	1.92e-08	56.5
SALM_14975	STMMW_03291	100.000	1245	0	0	1	1245	1	1245	0.0	2300
SALM_14976	STMMW_03301	100.000	402	0	0	1	402	1	402	0.0	743
SALM_14979	STMMW_03331	100.000	1251	0	0	1	1251	1	1251	0.0	2311
SALM_15061	STMMW_04261	100.000	1254	0	0	1	1254	1	1254	0.0	2316
SALM_15062	STMMW_04271	100.000	1959	0	0	1	1959	1	1959	0.0	3618
SALM_15063	STMMW_04281	100.000	2973	0	0	1	2973	1	2973	0.0	5491
SALM_15064	STMMW_04291	100.000	102	0	0	1	102	1	102	2.11e-49	189
SALM_15069	STMMW_04351	100.000	633	0	0	1	633	1	633	0.0	1170
SALM_15070	STMMW_04361	100.000	276	0	0	1	276	1	276	1.22e-145	510
SALM_15072	STMMW_04381	99.437	888	5	0	1	888	1	888	0.0	1613
SALM_15074	STMMW_04401	100.000	1452	0	0	1	1452	1	1452	0.0	2682
SALM_15075	STMMW_04411	100.000	1887	0	0	1	1887	1	1887	0.0	3485
SALM_15076	STMMW_04421	100.000	975	0	0	1	975	1	975	0.0	1801
SALM_15078	STMMW_04441	99.199	624	5	0	1	624	1	624	0.0	1125
SALM_15079	STMMW_04451	99.027	1131	11	0	1	1131	1	1131	0.0	2028
SALM_15082	STMMW_04481	100.000	309	0	0	1	309	1	309	6.20e-164	571
SALM_15083	STMMW_04491	100.000	216	0	0	1	216	1	216	2.11e-112	399
SALM_15084	STMMW_04501	100.000	1095	0	0	1	1095	1	1095	0.0	2023
SALM_15087	STMMW_04531	100.000	267	0	0	1	267	1	267	1.18e-140	494
SALM_15088	STMMW_04541	100.000	321	0	0	1	321	1	321	1.38e-170	593
SALM_15089	STMMW_04551	99.730	1113	3	0	1	1113	1	1113	0.0	2039
SALM_15091	STMMW_04571	100.000	456	0	0	1	456	1	456	0.0	843
SALM_15092	STMMW_04581	99.817	546	1	0	1	546	1	546	0.0	1003
SALM_15093	STMMW_04591	99.479	192	1	0	1	192	1	192	1.89e-97	350
SALM_15094	STMMW_04601	99.115	678	6	0	1	678	1	678	0.0	1219
SALM_15095	STMMW_04611	100.000	285	0	0	1	285	1	285	1.25e-150	527
SALM_15096	STMMW_04621	100.000	912	0	0	1	912	1	912	0.0	1685
SALM_15097	STMMW_04631	99.560	909	4	0	1	909	1	909	0.0	1657
SALM_15099	STMMW_04651	100.000	3141	0	0	1	3141	1	3141	0.0	5801
SALM_15100	STMMW_04661	100.000	1203	0	0	1	1203	1	1203	0.0	2222
SALM_15103	STMMW_04691	100.000	1320	0	0	1	1320	1	1320	0.0	2438
SALM_15104	STMMW_04701	100.000	1371	0	0	1	1371	1	1371	0.0	2532
SALM_15107	STMMW_04731	99.656	582	2	0	1	582	1	582	0.0	1064
SALM_15108	STMMW_04741	100.000	1065	0	0	1	1065	1	1065	0.0	1967
SALM_15109	STMMW_04751	99.734	1128	3	0	1	1128	1	1128	0.0	2067
SALM_15110	STMMW_04761	99.700	333	1	0	1	333	1	333	1.42e-175	610
SALM_15111	STMMW_04771	100.000	1848	0	0	1	1848	1	1848	0.0	3413
SALM_15112	STMMW_04781	100.000	972	0	0	1	972	1	972	0.0	1796
SALM_15115	STMMW_04811	100.000	348	0	0	1	348	1	348	0.0	643
SALM_15117	STMMW_04831	99.769	864	2	0	1	864	1	864	0.0	1585
SALM_15119	STMMW_04851	100.000	450	0	0	1	450	1	450	0.0	832
SALM_15120	STMMW_04861	100.000	1104	0	0	1	1104	1	1104	0.0	2039
SALM_15121	STMMW_04871	99.788	471	1	0	1	471	1	471	0.0	865
SALM_15122	STMMW_04881	100.000	420	0	0	1	420	1	420	0.0	776
SALM_15124	STMMW_04911	100.000	975	0	0	1	975	1	975	0.0	1801
SALM_15126	STMMW_04931	99.556	900	4	0	1	900	1	900	0.0	1640
SALM_15127	STMMW_04941	100.000	243	0	0	1	243	1	243	2.35e-127	449
SALM_15137	STMMW_05041	100.000	912	0	0	1	912	1	912	0.0	1685
SALM_15137	STMMW_05031	100.000	38	0	0	875	912	1	38	8.51e-13	71.3
SALM_15138	STMMW_05051	100.000	510	0	0	1	510	1	510	0.0	942
SALM_15139	STMMW_05061	99.185	1350	11	0	1	1350	1	1350	0.0	2433
SALM_15142	STMMW_05101	100.000	891	0	0	1	891	1	891	0.0	1646
SALM_15143	STMMW_05111	100.000	330	0	0	1	330	1	330	1.41e-175	610
SALM_15144	STMMW_05121	99.612	516	2	0	1	516	1	516	0.0	942
SALM_15147	STMMW_05151	100.000	1476	0	0	1	1476	1	1476	0.0	2726
SALM_15148	STMMW_05161	100.000	633	0	0	1	633	1	633	0.0	1170
SALM_15149	STMMW_05171	99.057	318	3	0	1	318	1	318	6.39e-164	571
SALM_15151	STMMW_05191	100.000	624	0	0	1	624	1	624	0.0	1153
SALM_15152	STMMW_05201	100.000	1272	0	0	1	1272	1	1272	0.0	2350
SALM_15153	STMMW_05211	100.000	2355	0	0	1	2355	1	2355	0.0	4349
SALM_15154	STMMW_05221	100.000	273	0	0	1	273	1	273	5.61e-144	505
SALM_15156	STMMW_05241	100.000	375	0	0	1	375	1	375	0.0	693
SALM_15157	STMMW_05251	99.248	399	3	0	1	399	1	399	0.0	721
SALM_15158	STMMW_05261	99.282	696	5	0	1	696	1	696	0.0	1258
SALM_15159	STMMW_05271	100.000	1701	0	0	1	1701	1	1701	0.0	3142
SALM_15160	STMMW_05281	100.000	819	0	0	1	819	1	819	0.0	1513
SALM_15161	STMMW_05291	100.000	1056	0	0	1	1056	1	1056	0.0	1951
SALM_15162	STMMW_05301	100.000	459	0	0	1	459	1	459	0.0	848
SALM_15164	STMMW_05321	99.663	1782	6	0	1	1782	1	1782	0.0	3258
SALM_15165	STMMW_05331	100.000	339	0	0	1	339	1	339	1.44e-180	627
SALM_15166	STMMW_05341	100.000	1287	0	0	1	1287	1	1287	0.0	2377
SALM_15167	STMMW_05351	100.000	861	0	0	1	861	1	861	0.0	1591
SALM_15169	STMMW_05371	100.000	390	0	0	1	390	1	390	0.0	721
SALM_15170	STMMW_05381	100.000	1551	0	0	1	1551	1	1551	0.0	2865
SALM_15172	STMMW_05401	100.000	141	0	0	1	141	1	141	6.41e-71	261
SALM_15173	STMMW_05411	100.000	471	0	0	1	471	1	471	0.0	870
SALM_15174	STMMW_05421	100.000	552	0	0	1	552	1	552	0.0	1020
SALM_15175	STMMW_05431	100.000	219	0	0	1	219	1	219	4.60e-114	405
SALM_15176	STMMW_05441	99.733	375	1	0	1	375	1	375	0.0	688
SALM_15177	STMMW_05451	100.000	3150	0	0	1	3150	1	3150	0.0	5818
SALM_15178	STMMW_05461	100.000	1194	0	0	1	1194	1	1194	0.0	2206
SALM_15179	STMMW_05471	99.091	660	0	1	1	660	1	654	0.0	1181
SALM_15182	STMMW_05501	100.000	168	0	0	1	168	1	168	7.67e-86	311
SALM_15183	STMMW_05511	100.000	516	0	0	1	516	1	516	0.0	953
SALM_15184	STMMW_05521	100.000	378	0	0	1	378	1	378	0.0	699
SALM_15185	STMMW_05531	99.638	552	2	0	1	552	1	552	0.0	1009
SALM_15186	STMMW_05541	100.000	1929	0	0	1	1929	1	1929	0.0	3563
SALM_15187	STMMW_05551	100.000	354	0	0	1	354	1	354	0.0	654
SALM_15188	STMMW_05561	99.340	606	4	0	1	606	1	606	0.0	1098
SALM_15190	STMMW_05581	100.000	645	0	0	1	645	1	645	0.0	1192
SALM_15191	STMMW_05591	100.000	963	0	0	1	963	1	963	0.0	1779
SALM_15195	STMMW_05631	100.000	1221	0	0	1	1221	1	1221	0.0	2255
SALM_15197	STMMW_05651	99.375	480	3	0	1	480	1	480	0.0	870
SALM_15200	STMMW_05681	100.000	2502	0	0	1	2502	1	2502	0.0	4621
SALM_15201	STMMW_05691	100.000	417	0	0	1	417	1	417	0.0	771
SALM_15202	STMMW_05701	100.000	453	0	0	1	453	1	453	0.0	837
SALM_15203	STMMW_05711	99.673	918	3	0	1	918	1	918	0.0	1679
SALM_15204	STMMW_05721	99.705	678	2	0	1	678	1	678	0.0	1242
SALM_15205	STMMW_05731	100.000	780	0	0	1	780	1	780	0.0	1441
SALM_15206	STMMW_05741	100.000	855	0	0	1	855	1	855	0.0	1580
SALM_15208	STMMW_05761	99.837	615	1	0	1	615	1	615	0.0	1131
SALM_15208	STMMW_05771	100.000	30	0	0	1	30	30	1	1.59e-08	56.5
SALM_15209	STMMW_05771	100.000	687	0	0	1	687	1	687	0.0	1269
SALM_15209	STMMW_05761	100.000	30	0	0	1	30	30	1	1.78e-08	56.5
SALM_15210	STMMW_05781	100.000	2415	0	0	1	2415	1	2415	0.0	4460
SALM_15231	STMMW_06011	100.000	1068	0	0	1	1068	1	1068	0.0	1973
SALM_15232	STMMW_06021	100.000	510	0	0	1	510	1	510	0.0	942
SALM_15233	STMMW_06031	100.000	723	0	0	1	723	1	723	0.0	1336
SALM_15234	STMMW_06041	99.596	495	2	0	1	495	1	495	0.0	904
SALM_15235	STMMW_06051	100.000	1386	0	0	1	1386	1	1386	0.0	2560
SALM_15239	STMMW_06091	100.000	213	0	0	1	213	1	213	9.66e-111	394
SALM_15240	STMMW_06101	100.000	867	0	0	1	867	1	867	0.0	1602
SALM_15241	STMMW_06111	100.000	558	0	0	1	558	1	558	0.0	1031
SALM_15242	STMMW_06121	100.000	534	0	0	1	534	1	534	0.0	987
SALM_15243	STMMW_06131	98.846	693	8	0	1	693	1	693	0.0	1236
SALM_15245	STMMW_06151	100.000	1008	0	0	1	1008	1	1008	0.0	1862
SALM_15246	STMMW_06161	100.000	519	0	0	1	519	1	519	0.0	959
SALM_15247	STMMW_06171	100.000	633	0	0	1	633	1	633	0.0	1170
SALM_15250	STMMW_06201	100.000	597	0	0	1	597	1	597	0.0	1103
SALM_15253	STMMW_06281	100.000	855	0	0	1	855	1	855	0.0	1580
SALM_15254	STMMW_06291	100.000	1326	0	0	1	1326	1	1326	0.0	2449
SALM_15255	STMMW_06301	98.734	237	3	0	1	237	1	237	4.98e-119	422
SALM_15256	STMMW_06311	100.000	561	0	0	1	561	1	561	0.0	1037
SALM_15257	STMMW_06321	100.000	1176	0	0	1	1176	1	1176	0.0	2172
SALM_15258	STMMW_06331	100.000	1395	0	0	1	1395	1	1395	0.0	2577
SALM_15268	STMMW_06431	100.000	654	0	0	1	654	1	654	0.0	1208
SALM_15269	STMMW_06441	100.000	369	0	0	1	369	1	369	0.0	682
SALM_15270	STMMW_06451	99.656	582	2	0	1	582	1	582	0.0	1064
SALM_15271	STMMW_06461	100.000	342	0	0	1	342	1	342	0.0	632
SALM_15272	STMMW_06472	100.000	249	0	0	1	249	1	249	1.11e-130	460
SALM_15273	STMMW_06481	100.000	1119	0	0	1	1119	1	1119	0.0	2067
SALM_15275	STMMW_06501	100.000	2256	0	0	1	2256	1	2256	0.0	4167
SALM_15276	STMMW_06511	100.000	1215	0	0	1	1215	1	1215	0.0	2244
SALM_15277	STMMW_06521	99.087	219	2	0	1	219	1	219	9.96e-111	394
SALM_15279	STMMW_06541	100.000	1137	0	0	1	1137	1	1137	0.0	2100
SALM_15280	STMMW_06551	100.000	795	0	0	1	795	1	795	0.0	1469
SALM_15282	STMMW_06571	100.000	1008	0	0	1	1008	1	1008	0.0	1862
SALM_15284	STMMW_06591	100.000	957	0	0	1	957	1	957	0.0	1768
SALM_15285	STMMW_06601	100.000	1176	0	0	1	1176	1	1176	0.0	2172
SALM_15287	STMMW_06621	99.184	858	7	0	1	858	1	858	0.0	1546
SALM_15289	STMMW_06641	100.000	414	0	0	1	414	1	414	0.0	765
SALM_15290	STMMW_06651	100.000	2106	0	0	1	2106	1	2106	0.0	3890
SALM_15291	STMMW_06671	98.714	1089	14	0	1	1089	1	1089	0.0	1934
SALM_15292	STMMW_06681	100.000	1161	0	0	1	1161	1	1161	0.0	2145
SALM_15293	STMMW_06691	100.000	618	0	0	1	618	1	618	0.0	1142
SALM_15293	STMMW_06701	100.000	28	0	0	1	28	1209	1236	2.07e-07	52.8
SALM_15294	STMMW_06701	100.000	1236	0	0	1	1236	1	1236	0.0	2283
SALM_15294	STMMW_06691	100.000	28	0	0	1209	1236	1	28	4.20e-07	52.8
SALM_15296	STMMW_06721	98.661	747	10	0	1	747	1	747	0.0	1325
SALM_15297	STMMW_06731	100.000	564	0	0	1	564	1	564	0.0	1042
SALM_15298	STMMW_06741	98.978	1566	16	0	1	1566	1	1566	0.0	2804
SALM_15303	STMMW_06791	100.000	429	0	0	1	429	1	429	0.0	793
SALM_15304	STMMW_06801	100.000	1239	0	0	1	1239	1	1239	0.0	2289
SALM_15305	STMMW_06811	100.000	411	0	0	1	411	1	411	0.0	760
SALM_15306	STMMW_06821	100.000	807	0	0	1	807	1	807	0.0	1491
SALM_15308	STMMW_06841	99.443	897	5	0	1	897	1	897	0.0	1629
SALM_15309	STMMW_06841	100.000	29	0	0	524	552	1	29	5.12e-08	54.7
SALM_15310	STMMW_06861	100.000	1530	0	0	1	1530	1	1530	0.0	2826
SALM_15312	STMMW_06881	100.000	297	0	0	1	297	1	297	2.78e-157	549
SALM_15313	STMMW_06891	100.000	1077	0	0	1	1077	1	1077	0.0	1989
SALM_15314	STMMW_06901	100.000	1662	0	0	1	1662	1	1662	0.0	3070
SALM_15314	STMMW_06911	100.000	32	0	0	1631	1662	1	32	3.39e-09	60.2
SALM_15317	STMMW_06931	100.000	573	0	0	1	573	1	573	0.0	1059
SALM_15318	STMMW_06951	100.000	384	0	0	1	384	1	384	0.0	710
SALM_15322	STMMW_07001	99.479	576	3	0	1	576	1	576	0.0	1048
SALM_15323	STMMW_07011	100.000	264	0	0	1	264	1	264	5.44e-139	488
SALM_15324	STMMW_07021	100.000	1212	0	0	1	1212	1	1212	0.0	2239
SALM_15327	STMMW_07051	100.000	1902	0	0	1	1902	1	1902	0.0	3513
SALM_15328	STMMW_07061	100.000	468	0	0	1	468	1	468	0.0	865
SALM_15329	STMMW_07071	99.686	318	1	0	1	318	1	318	2.95e-167	582
SALM_15335	STMMW_07131	100.000	2583	0	0	1	2583	1	2583	0.0	4771
SALM_15339	STMMW_07181	100.000	474	0	0	1	474	1	474	0.0	876
SALM_15345	STMMW_07261	100.000	936	0	0	1	936	1	936	0.0	1729
SALM_15346	STMMW_07281	100.000	675	0	0	1	675	1	675	0.0	1247
SALM_15348	STMMW_07301	99.676	927	3	0	1	927	1	927	0.0	1696
SALM_15349	STMMW_07311	100.000	1539	0	0	1	1539	1	1539	0.0	2843
SALM_15350	STMMW_07321	100.000	879	0	0	1	879	1	879	0.0	1624
SALM_15353	STMMW_07351	100.000	1425	0	0	1	1425	1	1425	0.0	2632
SALM_15354	STMMW_07361	100.000	1176	0	0	1	1176	1	1176	0.0	2172
SALM_15356	STMMW_07381	98.739	1665	21	0	1	1665	1	1665	0.0	2959
SALM_15357	STMMW_07391	100.000	753	0	0	1	753	1	753	0.0	1391
